AUS,BRA,CHN,DEU,IND,ZAF,USA
0.3914792536949609,0.073843153932204,0.1467533787101236,0.1158413190483744,0.0413734469424916,0.170096167756988,0.2688798669476443
0.3986572170497125,0.0636442469120968,0.1421606052461099,0.0966483469965224,0.0392885423658064,0.2146398718680615,0.2383529990427336
0.4096065154829539,0.0594659053119246,0.1403332381342205,0.0860298430946936,0.0399305733605895,0.2692863127696952,0.2130691445196997
0.4234669930367767,0.043208200044601,0.1160370057616993,0.0769661157384232,0.0306504825590862,0.2313162515873143,0.1948153115596007
0.3671719157930837,0.0335104955506803,0.0968512321928641,0.0695653519578844,0.0247418006383732,0.2039637171825502,0.1799371611001161
0.3223508791590646,0.0285750480296761,0.0829451397552344,0.0609614524805099,0.0209879040787157,0.188087622896473,0.1706293964524962
0.2894816739405862,0.0236635058007032,0.0762652176577152,0.0538253391056934,0.0190863987322846,0.153510755033769,0.1678115355052057
0.2442838878256142,0.0199201974759118,0.0723566460002562,0.0480472590738677,0.0180714321151294,0.1292959617047363,0.1628140943192439
0.2078796987761302,0.0172977766631975,0.0707095289096116,0.0416215950575302,0.0178226008195266,0.1141045468383635,0.1644108279818606
0.181495780641802,0.0145574123593044,0.0691845518672975,0.0359328800380797,0.0178438548615239,0.0950581879203641,0.1720997668264676
0.1697902558409277,0.0125382279619301,0.0687065922614473,0.0307940190680485,0.0187983365716903,0.0820188086328682,0.1626878327848548
0.1620854505633178,0.0113382848386006,0.0693655510904503,0.0235602781705898,0.0208645510926429,0.073785375610133,0.1622504324122598
0.1585354540887833,0.0099894888140508,0.0688618290972002,0.01979344497454,0.0208629268449691,0.065675285900181,0.1711342939960059
0.1567968293118607,0.010233862629175,0.0691500479014075,0.0188904373288478,0.0218081239360161,0.0613196903758963,0.1611093233113662
0.1588708675520438,0.0125587636562025,0.0701795234304446,0.0198314250228945,0.0237600938864963,0.0608528669448431,0.1597734820385808
0.1647732627476568,0.0161426557533865,0.067753777483317,0.0233264612901909,0.0254268090529382,0.0704879253022188,0.1678198902302765
0.1876172340635502,0.0263614304878243,0.0661578624857213,0.0303384607583052,0.0284743413583244,0.085298990645817,0.1570335228868815
