AUS,BRA,CHN,DEU,IND,ZAF,USA
0.0,0.0001108253225466,2.553782824211132e-07,2.714819367468891e-06,1.5368014325348744e-06,3.0879001003055143e-06,0.0
0.0023041733416405,0.000224555183681,5.048993631895508e-07,2.274766210023207e-06,2.420818147148887e-06,2.662965649339385e-06,0.0
0.0047066922921899,0.0003447261725104,7.65483897939243e-07,1.388519070460272e-06,3.4039603583296906e-06,2.2992976848233607e-06,0.0
0.0072595839097854,0.0298352407364639,0.00024507464564,4.555743253718291e-07,0.0074773339328833,0.0242577226700916,1.5255041939346724e-06
0.0677614142212188,0.0629605299531672,0.000517780008407,0.0,0.0161955505344845,0.0507556665419964,0.0033291615245277
0.1380779705781801,0.115584003803534,0.0008310541547021,0.0049183654037278,0.0263763254973983,0.0954131869973553,0.0070439395494813
0.2072352959427634,0.2315868301831182,0.0295395609269008,0.0104354922683344,0.1437624562524521,0.2486208609652242,0.0126795109487608
0.3043312214496657,0.3324847268449684,0.0721469384287356,0.0210842710619935,0.2814511468484088,0.37459792808124,0.0515970939788434
0.3897788673301618,0.4242204890083338,0.1137028204595402,0.0731714181270073,0.3856455759184012,0.485669022769699,0.0983098681194656
0.4669794846585337,0.4599472772895691,0.1999337851213952,0.12150188062616,0.4301869972634546,0.545838634913181,0.1391929153562268
0.4896200294546549,0.4945253598470462,0.277700133990765,0.1677494381878882,0.4734923019529518,0.6024329675617043,0.1592548957438752
0.512116830385204,0.5289710190127994,0.349819690807865,0.1480903891345783,0.5165251252830345,0.6572413522506283,0.1789446882579758
0.53506265460602,0.4525685837229843,0.3229792626515841,0.1290775688907148,0.4300904382050954,0.6129045222721007,0.198606136013497
0.4644424687146449,0.3742532797475337,0.2971361905064114,0.1105287374101749,0.3422046064215283,0.5704765446145796,0.1603297072291306
0.3913797942918606,0.2925239847941545,0.2719348716851616,0.0754399880376215,0.2513842363761463,0.5294619026641799,0.1217282600575046
0.3145573227753855,0.2083468811736051,0.1980340898505834,0.0394591744066744,0.1752099603735552,0.4151630700480873,0.0820447877105649
0.2273330207974049,0.1175809851460917,0.121697227445485,0.0024065355549905,0.0934174471209919,0.2896866754709241,0.0564937898571959
0.1326998345300176,0.0187310482986745,0.041695819339709,0.0016224390427732,0.0046742761967805,0.1502737834827056,0.0296959286273312
0.0291491675837947,0.0120602442295397,0.028247200038283,0.0007815606324034,0.0027153675720102,0.1036897194387961,0.0018896354607912
0.019425423946766,0.0053516374354794,0.0140159336668942,4.306333478497339e-06,0.001061655379435,0.0530650133909683,0.0012764153160727
0.0089034114089741,9.15782046707697e-07,8.476538951746519e-07,3.96432989807047e-06,1.452400074483436e-06,1.0487045253313967e-05,0.0005694735575504
6.738553073793946e-07,2.800824639044221e-07,1.061534469345856e-06,3.701684231111313e-06,1.971333334832966e-06,6.55349092038552e-06,2.733617441684116e-05
8.77898097226127e-07,0.0,1.2544406768052456e-06,3.5109311516853904e-06,2.460478481609925e-06,4.808117759979166e-06,1.40314135818794e-05
1.073694001482386e-06,0.0,1.4425035069594875e-06,2.551559364787988e-06,3.022549525869034e-06,3.3493081848016183e-06,6.224139648956001e-06
1.291214972083848e-06,9.049018423712844e-05,2.0670327764883625e-06,1.6908233570317162e-06,3.01840548183266e-06,2.4656852961992903e-06,0.0
0.0023501619143558,0.0001815204973106,2.7097297627058675e-06,8.729809270252994e-07,3.0458666448927707e-06,1.6712663518800236e-06,0.0
0.00492087517214,0.0002730748889009,3.4122593223611706e-06,2.996167051422861e-07,3.150707341991505e-06,8.898400359799266e-07,6.208692796091941e-07
0.0077825708772975,0.0325357011067577,0.0002409705776905,0.0,0.0073137794945737,0.0240117145579913,2.832450875774769e-06
0.0730515003713473,0.0675080541532587,0.0005103117418076,0.0,0.015736856504186,0.0502851561642021,0.0034126123159642
0.1505100430132272,0.1186559900790169,0.0008185465499873,0.0029284858069872,0.0253961640045829,0.0947149700270613,0.007128910783348
0.2246213967390718,0.238537325636381,0.0286073386045921,0.006031209729966,0.1386043142105149,0.2466675065668438,0.0125918317477797
0.3282994894579514,0.3423672232201493,0.0690356772163495,0.0110094290662217,0.2714957338306299,0.3713648731059839,0.057914223796523
0.4189875484905013,0.4365333707724391,0.1057184512653375,0.0432799390348506,0.3722181348679072,0.4813551570231792,0.1095680979594856
0.5014668745064342,0.4684960508617748,0.1826903815307702,0.073988570183471,0.4172845910706468,0.5385770946383434,0.1582261997414903
0.5174663080651989,0.4996287934945909,0.2545563769470373,0.1036039387638342,0.4612130431922462,0.5935651633123765,0.1879337507398424
0.534381254440239,0.5311036217930416,0.3217001319435417,0.0936891222444923,0.5050272850989097,0.6474190573917351,0.2166491558543294
0.5525915228944742,0.4517707724598104,0.2979061767797791,0.0843278110963873,0.4203557851759426,0.5945383441499483,0.2449158955139438
0.4742313717171523,0.3700240866134608,0.2747980670117603,0.075397984215103,0.3341782317901669,0.5427851672494409,0.1969856227587127
0.3926124114998853,0.2842218574805375,0.2521216654570989,0.0513061586842068,0.245028427201059,0.4914016701690865,0.1488436653170587
0.3062771336887381,0.2021681430293363,0.1839189458233062,0.0268006055985765,0.1707787700995514,0.3777171337883128,0.0995973842944514
0.2207965261646019,0.1136932137795046,0.1136786760197475,0.0016700665561569,0.0910723878484616,0.2540599106622569,0.0685844840632869
0.1280576489925959,0.0174109414799884,0.0403630737727152,0.0011117460171529,0.0046183688702809,0.1174930731437046,0.0360802284961542
0.0265796736627318,0.0112935552161693,0.0272958169854022,0.0004430789878528,0.0026729633217001,0.0807352836882723,0.0021956150258976
