AUS,BRA,CHN,DEU,IND,ZAF,USA
0.2063015668422652,0.1098095778377669,0.2555659044636768,0.16737425773167,0.0490261983817454,0.0936662837586052,0.0992881842294032
0.2296020743710433,0.1181034882572738,0.2328629496067059,0.1549742625738481,0.0413428754345469,0.1088492046699582,0.0878525864274603
0.2574102247700615,0.13056130272197,0.2195087799278538,0.1774021460239765,0.0362488823684815,0.1280334617690393,0.0826617425323745
0.2872129371039692,0.1193581989377094,0.1637465742990994,0.2423912679552594,0.027541348768943,0.10520342306201,0.0813598910275725
0.2555005873285642,0.1156920213607055,0.1230095767556247,0.3405744217211986,0.0227011803017228,0.0898580309858795,0.0763909283526731
0.2278369474095613,0.1164627503285656,0.095432478476518,0.4229710499894679,0.0199591855262828,0.0803642802644431,0.0735357461519362
0.2060801605393813,0.1060779147286505,0.0948074578962603,0.5571120681266608,0.0205563213413074,0.0646257224572435,0.0727079552396988
0.2094476517569831,0.097606422274191,0.0971452691067333,0.6928865952497961,0.0215289784300784,0.0535560017474807,0.0731588300964698
0.21561160458776,0.0920702300729648,0.1030873018487407,0.6879378383810627,0.0230894132506302,0.0458334438930766,0.0748373045933303
0.2241041496054264,0.0867155172232145,0.1171681498235344,0.6955882711495859,0.0217872117324804,0.0447925290789593,0.0776806837992717
0.2205603455327504,0.0830132105137588,0.1379797582364486,0.6986002280762791,0.0225266173652941,0.0472231394241237,0.0771690270418214
0.219835538946477,0.0810976595817866,0.165318005939928,0.6799345497133062,0.0266772782911697,0.0522937211467327,0.077520485772427
0.2220813343902629,0.0782646391501174,0.1789830518907601,0.6606322977807799,0.0290566673676366,0.045221713520378,0.078880628408827
0.2203015388109729,0.0766388154837187,0.1967896836586943,0.6243397297204815,0.032090740691711,0.0407764746360874,0.0784762107646714
0.2209641727802623,0.0762396217861687,0.2179115091896328,0.5612247106555254,0.0357806663495708,0.0379087372067276,0.0796860524727543
0.2240348047491991,0.0767589013623169,0.2194870240180821,0.5032197345354541,0.0366826899018182,0.0372470332733011,0.0825531595944432
0.2541779785162411,0.0783942232831611,0.2223465699550394,0.4547083463794871,0.038750931013799,0.0382756383152293,0.0830104764639341
0.2901948997444638,0.0817337456879749,0.2263751255062785,0.4182923930594879,0.0420056206928493,0.0413611264524591,0.084810951222494
0.3309171206970667,0.0748047207180457,0.2365960515779872,0.3868666772386326,0.0344807722091916,0.0334565528201861,0.0881752837470787
0.3401630464873486,0.0727914651059676,0.251729141721112,0.3594583849617515,0.0356473488312779,0.0321870888749055,0.0922069837956859
0.3571938906079892,0.0771446620303432,0.2724816564191292,0.3403339515372691,0.03992660294585,0.0351063405684338,0.0989322985089752
0.3815846761193772,0.0787221725937503,0.271931371242093,0.3161283674416945,0.0375950857971648,0.054394091829875,0.108977466697236
0.384247629812001,0.0890285213095816,0.2759729324847471,0.2855374908047657,0.0403962143039572,0.0813600210697659,0.1073544166021901
0.3896601743479959,0.1062874672149148,0.2847926866816456,0.2180467774570263,0.0501356561006359,0.1170411709286136,0.1076364046728751
0.3989361152282652,0.1125193959224161,0.2687126834816921,0.1577471311063332,0.0437931307890531,0.1397951350981172,0.1098457016493155
0.3974457599830751,0.1215286202890925,0.2606469602246233,0.1209510997848624,0.0398277197982565,0.1645746209008439,0.0994308158787738
0.4009246937915174,0.1329467442103684,0.2594054748647402,0.1259917936316257,0.0378153842156655,0.1923314302175882,0.0922727342279435
0.4092249732863623,0.1339448967772874,0.2107678507536171,0.1413450906588453,0.0296889030802017,0.182908479299786,0.0878021449102752
0.3858737975984673,0.1376658180883405,0.1660754873306613,0.1678292210949704,0.0240540914526636,0.1775005417420705,0.0822747855154959
0.3582740623978603,0.1440783494924778,0.1286973833412079,0.135873132489999,0.0206537515077951,0.1749495492756373,0.0784891033457231
0.3259162171595514,0.1345172320271418,0.1326531489598407,0.11845027082201,0.0208765138566378,0.1549405770828036,0.076296192094702
0.3094025469933278,0.1263258825919488,0.1401022779193671,0.1145824574952633,0.0219231738223495,0.1373272993611403,0.0784202436697806
0.294276548893462,0.1203328455906051,0.1520218123653032,0.1253045057095227,0.0247066742134563,0.1225752906231359,0.0818614475364918
0.2828480549101293,0.1043637177154498,0.1651057681721337,0.1413238751112734,0.0276131067436712,0.1018959074238522,0.0865885951533354
0.2670339535988371,0.0909597704225058,0.184425631478036,0.1632896374722943,0.032440100151988,0.0840557922190864,0.0875421938396464
0.2547509073740833,0.0803264194136944,0.2092452547456232,0.1821850847609178,0.0400400919218947,0.0689940136153115,0.0903463808182883
0.2467443964621553,0.0734723474576252,0.215105572980285,0.2043031617661808,0.040861627784189,0.0679945482371739,0.0953602479833008
0.2439562655431607,0.0679369750927581,0.2237977556579889,0.2291179502376789,0.042103343965779,0.067519082625972,0.094734999993983
0.2445116498988919,0.0637530376643838,0.2350934660995303,0.2436477020064313,0.0439990015694692,0.0677175906159033,0.096606879127297
0.2484567534208225,0.0712372037646943,0.2399195113593255,0.2598351548435138,0.0438521274712957,0.0737286403742493,0.1013096537875951
0.2815674157372173,0.0809472844496253,0.2462552323716164,0.2768904779599944,0.0445394073460571,0.0807699695398743,0.0949963968278851
0.321849110037233,0.0930927480440384,0.2541116665938487,0.2912092604003746,0.0465622653831589,0.0891313753822493,0.0918580712397091
0.3657144501763921,0.0899868721170063,0.2622666685775875,0.3091860058325146,0.0396334753719314,0.0857635261400608,0.0917690738168237
0.3555913830059373,0.0908053354753497,0.273852956913884,0.3311832046529665,0.0427016052702153,0.0829490962886638,0.0956654393591951
0.3484656079274131,0.0969076738179711,0.2887081729649185,0.3719604126987338,0.0512651029877408,0.081250169385848,0.1033313568700465
0.3453162407496876,0.0915062878593177,0.2809504486402457,0.418590348022233,0.0498747087631583,0.0881747130955104,0.1146625566729736
0.3430687468810197,0.0968440503480054,0.2793698735755636,0.4714428825553186,0.0535979814232434,0.0978478703850165,0.1203038759998748
0.3482722381784199,0.1093011707838625,0.285230170106007,0.4444218892269598,0.065779178201777,0.1107498633688298,0.1337571189550845
0.362103205338556,0.1146867390613131,0.2662753780112842,0.4215002323449788,0.055836339089633,0.1382975196172274,0.1546592649550037
0.356959860496271,0.1240959260855702,0.254310881304944,0.4025139094313849,0.0476646977591661,0.1690702287812641,0.1417414741788867
0.3567236807784899,0.1379151147795767,0.2509795126386199,0.4032438492444027,0.0421378048217441,0.1994252426463535,0.1354460857140298
0.3614496280875522,0.1382842727299782,0.1985700786624086,0.4044030428635357,0.0277482689355697,0.189913352154554,0.1365304577198429
0.2863512393588093,0.1416901892242002,0.148912625505453,0.4061319011021385,0.0187911921107386,0.1845455194204409,0.1268138239358108
0.2195020969750719,0.1475868692950809,0.1083229245265418,0.4259000081422824,0.0142271326343545,0.1827098406268299,0.1233721670008808
0.1694419898257138,0.1453711034854203,0.1012154235055856,0.4461483107441223,0.0143095190671192,0.1575539848771729,0.1268995002561392
0.1500423851097675,0.1454667454075547,0.098443605995887,0.4669416107195648,0.0154587502491758,0.1364546547910659,0.1299519187983178
0.1351078108248763,0.1483071516098877,0.1014092332311583,0.4862981064799026,0.0183536053498296,0.1225728685837506,0.1399541693382104
0.1250253599502137,0.1404668175536839,0.1151330903589519,0.5061585475883166,0.0193411536930397,0.0976004566749657,0.1566098280175902
0.1081405609262498,0.1354420508296742,0.1393075078250473,0.5266521370244758,0.0226204188492379,0.0787710001344153,0.156965277913005
0.0961069373263381,0.1332838720743,0.1724559932894163,0.5304464669342024,0.028956255278561,0.0659040400174091,0.1628388223621761
0.0893327420511261,0.1302000228343791,0.1898899930557471,0.5344611751996136,0.0320692558508618,0.0611836051294332,0.1739634499106067
0.0815025482309825,0.1284773195282725,0.2106517839995201,0.538473228148161,0.0363684116632496,0.0600995567907259,0.1748749957191875
0.0768653127957259,0.1282402258539309,0.2341492357279234,0.5191112821579683,0.0412773682598193,0.062356022414153,0.1814053046993057
0.0754927692171345,0.1399931679308698,0.2372786537332192,0.5039530296988582,0.04159998908116,0.0659800468427629,0.1933120061329672
0.0883201182772837,0.1535065227161995,0.2418166629748345,0.4938148922511193,0.042936116528877,0.0733760927805779,0.1878377788736298
0.1078559040375124,0.1688778956037789,0.2481462119128223,0.4907060948817877,0.0467175321465529,0.0837665852510349,0.1887719515753574
0.1357909635796439,0.170831024137022,0.2617031615241851,0.4961506448986693,0.0304907622067111,0.0897569332728145,0.1963510741633306
0.1124502654590227,0.1778475616531449,0.2781396775886469,0.510910654121909,0.0280386714035295,0.1027251913989657,0.2056193679651573
0.0989623731618191,0.1889148569465567,0.2973685492024523,0.5430510598382352,0.0335005340951658,0.1232164233365725,0.2219898933215049
0.0945523776482523,0.1877189432901781,0.293932448747557,0.580905296820561,0.0273917216182237,0.141616472939928,0.24505654592594
0.0959523654468616,0.1926472868468865,0.2970811016468329,0.6240271128609197,0.0270536900897159,0.1646535833322719,0.2437059873949522
