AUS,BRA,CHN,DEU,IND,ZAF,USA
0.0,0.0002872102393961,0.0,0.0,0.0,0.0,0.0
0.0041540767984238,0.0005780951322748,0.0,0.0,0.0,0.0,0.0
0.0087209329788712,0.0008780074523393,0.0,0.0,0.0,0.0,0.0
0.0138533286052751,0.0477638446534811,0.000394098307255,0.0,0.0123794898422013,0.0363209939932442,0.0
0.1050096581412873,0.0996520270151232,0.0008351689435841,0.0,0.0273021792160765,0.0759915507537395,0.0052266180731802
0.2159479822953845,0.1735907443711541,0.0013380529534138,0.0069132455757334,0.0452188715291504,0.1458366427926717,0.0108023599034523
0.3332154573365675,0.2992415329603862,0.0404876121238611,0.0146691635592324,0.1801916845963847,0.3183218126767902,0.018249938845135
0.4531069902045155,0.4017776873638458,0.0967584074342867,0.0294634035970863,0.3258071908722681,0.4613076962182631,0.0755891471104076
0.5523469594321181,0.4942008270007597,0.1536828907407161,0.0922410566184852,0.4387864318264656,0.5878262965784973,0.1418968761242703
0.6403166140353174,0.4980308392284034,0.2447101029446236,0.1506975179323494,0.464677651846552,0.6347442470447011,0.2037661060788933
0.6291889222551449,0.5033124566620243,0.3274895003035009,0.2072352446335709,0.4900580865010597,0.6791883202625479,0.2269508945927675
0.6205962575100293,0.5104909120698834,0.4051904275932945,0.1839558053408142,0.5157344391796321,0.722625119088977,0.2494558395688024
0.6147648491390953,0.4272386023779394,0.3677451524311289,0.1614639700309111,0.4229292648783447,0.6630266867582751,0.2717077783910894
0.5235841554698935,0.3414855664785765,0.3315468409809066,0.1395501396294945,0.3291392685360714,0.6062143229326984,0.2147774951184908
0.4281223536211918,0.2516195034285384,0.2960448157652572,0.094501104599723,0.232645243573104,0.5506641295391088,0.1576619679118746
0.3264392449465623,0.1789379096024881,0.2134723798868499,0.0484342886785259,0.1610758837952847,0.4264207099688056,0.0994355437696566
0.2349252463191264,0.1000487628332483,0.1280020098614746,0.0008268258094106,0.0844950687114794,0.289634085036258,0.0679503196735699
0.1340786094156969,0.0139781528736828,0.0383137040871789,0.000559717216588,0.0016547264560891,0.1369952787710667,0.0352867452564859
0.0220653071594859,0.0092671457785352,0.0259075676760842,0.0002283729087636,0.0009959222312808,0.0946351659759274,0.001262750724888
0.0147165771916853,0.0038953378826074,0.0129394580731227,1.5213935300269013e-21,0.0003813029201561,0.048626769010746,0.0008608137288319
0.0064992274535667,3.041267982748118e-20,1.0979580569809004e-19,0.0,6.522095232517775e-21,1.2893440318881772e-18,0.0003824485578615
3.3954508833414156e-20,0.0,0.0,0.0,0.0,0.0,1.2938401899586018e-05
0.0,0.0,0.0,0.0,0.0,0.0,6.68177980480548e-06
0.0,0.0,0.0,0.0,0.0,0.0,2.96996828947134e-06
0.0,0.0002699726072122,0.0,0.0,0.0,0.0,0.0
0.0039477376776791,0.0005414798463685,0.0,0.0,0.0,0.0,0.0
0.0084013661823806,0.0008201741182235,0.0,0.0,0.0,0.0,0.0
0.0134978043712165,0.0423460552324915,0.0004680701179418,0.0,0.0119166717959481,0.0354667136190973,0.0
0.1042105236131573,0.0881751144651087,0.0009739508908236,0.0,0.0263508364505436,0.0748523007954251,0.0052161432058803
0.2158515021360519,0.1601855234553856,0.0015382841872856,0.0072411964782899,0.0437600563379919,0.1461755642979419,0.0109429220259151
0.3327721114769659,0.2774798584312655,0.0399822742450096,0.0154432576587857,0.176388677289288,0.3139071163726294,0.0183931303094572
0.4532259992766158,0.3733727888758806,0.0942962183691205,0.0313334380085822,0.3224925768717243,0.4511134658220436,0.080811439377894
0.5529193312319366,0.4600948569902503,0.1485771286260163,0.0972430010465129,0.4349046773261438,0.5724201994291154,0.1521433193500702
0.6413024619002816,0.4672313410809967,0.2411829675115898,0.1587135435770866,0.4618676091473597,0.6105074683057559,0.2187553720174196
0.6325005639460588,0.475661616929965,0.3245299575303526,0.2177319029490333,0.488420198451498,0.6467636748793333,0.241081997748558
0.6260241705219555,0.4853673220859185,0.4025071576044621,0.1923630804369944,0.5153676486816648,0.6821549105905895,0.2626685317464923
0.6221346604104515,0.4092168766251579,0.3655486609624201,0.1678792623101029,0.4233863468009247,0.6212516425487965,0.2840772451678137
0.531352544071146,0.3312070629539703,0.3298054472517562,0.1440600577426677,0.3300186389785107,0.562406168610502,0.2220204479383058
0.4364771810320006,0.2501188345301031,0.2947817813504099,0.0976090401267867,0.2335381938886606,0.504940291295324,0.1594577064015226
0.3356610196361714,0.1782785939702036,0.2131504540229473,0.0500543236082843,0.1617667564920364,0.3903510512054501,0.0955107410428296
0.242288042166603,0.1001967311572362,0.1288025509425928,0.000874142017421,0.0848891930566189,0.2646959716036401,0.0654012577411451
0.1393489918076483,0.0148958503787833,0.0404345058719482,0.0005925036738465,0.0016708800725714,0.1247615094681859,0.0339646254692921
0.0250936355676783,0.0099300197429707,0.0273987155465113,0.0002433052802903,0.0010434302338304,0.0865697686618962,0.0012135508830576
0.0168316065747395,0.0042468633500448,0.0136847121296956,2.4912413567377135e-21,0.0004040947103307,0.0449075304514084,0.0008283618631847
0.0076190452792814,5.878172333131856e-21,1.157731325453524e-19,0.0,1.2878622721983135e-20,1.9444728235160748e-19,0.0003709586898745
5.1243060122797474e-20,0.0,0.0,0.0,0.0,0.0,1.3759816672535324e-05
0.0,0.0,0.0,0.0,0.0,0.0,7.117554248475702e-06
0.0,0.0,0.0,0.0,0.0,0.0,3.163603662646258e-06
0.0,0.000297435384131,0.0,0.0,0.0,0.0,0.0
0.0038779210448577,0.0006032914459251,0.0,0.0,0.0,0.0,0.0
