AUS,BRA,CHN,DEU,IND,ZAF,USA
0.0,0.0001936057554969,0.0,0.0,2.913457547892578e-11,1.6033315585776522e-11,7.295960966790166e-11
0.0034628329465026,0.0003939359149711,0.0,0.0,6.267262391117142e-11,3.4071070787103435e-10,0.0
0.0072334354089561,0.0006098683134664,0.0,0.0,1.0367750322493866e-10,7.117518104733193e-10,0.0
0.0113725682696572,0.0312706350879485,0.0005080012184017,0.0,0.0092439001526838,0.0268766344765514,0.0
0.0935140905511859,0.0660293141345302,0.0010889582579486,0.0,0.0194096061772512,0.0564390949982784,0.0036243841276695
0.1887908786760549,0.1215614188823463,0.0017749799867928,0.000695144961736,0.0310623593666197,0.110080432042795,0.0075775663215217
0.2915983717562795,0.2258142033942463,0.0360816101257711,0.0015296744589924,0.140185806948738,0.2579217145750059,0.0130491629807524
0.4085160158149351,0.3137774048087937,0.0853838492506651,0.0039970834984288,0.270497305131767,0.3761619779200607,0.0581608152628036
0.5095155184430793,0.3941519265300903,0.1343685032648093,0.0172363533858565,0.3684587063646803,0.4800844793149962,0.1120869507939524
0.600504155843085,0.4254705606445634,0.2148267588463077,0.0297170097531997,0.4025820347546184,0.5308102414921825,0.1587269873653777
0.6063939296477382,0.4559533631823668,0.2896171743609848,0.0412961954292024,0.4362117735946411,0.5799104694253134,0.1745163778984414
0.61396747750743,0.4865551492225409,0.3590727306785624,0.0361163526963217,0.4703288075660732,0.6277647358655731,0.1900217995106885
0.6236212793572888,0.4091720554037967,0.3283434227321628,0.0312551170349017,0.3878896298624785,0.5773773634888948,0.205875087584284
0.5342839063934162,0.3296906871968932,0.2984130948591152,0.0268743849089472,0.3037700031263171,0.5275504079316276,0.1611180791188912
0.4410071921113077,0.2464241927542583,0.2689172389508799,0.0183756586057204,0.2164404774072695,0.4777951519559362,0.1157796687682059
0.3419083630868068,0.1737807163975303,0.1942526892837072,0.0095682647894192,0.15001835827423,0.3680186133531651,0.0690451572237631
0.2457938736834598,0.0958626825972514,0.1169310229053579,0.0003406070783582,0.0790655167005118,0.2485983682425545,0.0472751642975994
0.1412960341085569,0.0111893889894027,0.0357947557560242,0.0002240708142808,0.0024616361720839,0.1167831747809067,0.0245459517610062
0.0268114403048541,0.0073028280224892,0.0242416589085433,6.15261182071764e-05,0.0014343801664453,0.0805454570320165,0.0008541288113216
0.0180400867920036,0.0032219538842161,0.0120449982240337,4.421231682831983e-08,0.0005622431785176,0.0413723261888712,0.0005782329244957
0.0084249002851516,0.0,0.0,0.0,0.0,5.8448012398276816e-08,0.0002564734123869
0.0,0.0,0.0,0.0,0.0,2.0687394113364302e-10,1.290106486445196e-05
0.0,0.0,0.0,0.0,0.0,9.136280076558692e-11,7.624364933234961e-06
0.0,0.0,0.0,0.0,0.0,0.0,3.683023966744831e-06
0.0,0.0001876338505956,0.0,0.0,2.6562165040997607e-11,1.347391054942704e-11,0.0
0.0035478443907744,0.0003846598422419,0.0,0.0,5.7794829477550397e-11,6.242739747322155e-11,0.0
0.007499685322981,0.0005994961699416,0.0,0.0,1.001154086517538e-10,1.1509762783544812e-10,0.0
0.0119900216263097,0.0275208816694366,0.0005109852862702,0.0,0.0097203968408554,0.0259161843427757,0.0
0.1009305146131641,0.0577966329961706,0.0010782687134762,0.0,0.0212395443012424,0.0544215453059891,0.0034734927008789
0.2090633382120664,0.1061995605810364,0.001722418928038,0.0024689046683331,0.0351418690951658,0.1060985111905742,0.0072768948465443
0.3214439738485248,0.1990916228152763,0.037445892527942,0.0050401941589086,0.1605573308494218,0.2490624981632017,0.0125226528567889
0.4400752979186539,0.2764613415152184,0.0887207784464236,0.0107815623678882,0.3023620086684053,0.3642328754459488,0.0558088179693937
0.5411300922123226,0.3478753432709667,0.1383766849927272,0.0335308033623695,0.409297054340706,0.4665783082915213,0.1079437766923532
0.6317295905588884,0.3790248290912422,0.2219986682812434,0.0549964045115651,0.4429948264701137,0.5086795292042418,0.1530672043459213
0.6294607156875076,0.4097460844129202,0.3012558179527153,0.0757207432028664,0.4765125514454877,0.5501606534660551,0.1718324318619657
0.6292780253708103,0.4402679759783126,0.3744645743362134,0.0661603904796312,0.510735331647822,0.5916638515316346,0.1905418311969779
0.6315441519318055,0.3702606610513535,0.3413439816241236,0.056888389959156,0.4212607618485598,0.5411442296795459,0.2093653802354729
0.5391506939809182,0.2982565995750845,0.3089359761621319,0.0478143809182481,0.329531102784265,0.4915151005183664,0.1640938141015412
0.4418953664716403,0.223449446766224,0.2768915575581949,0.0323468408092761,0.2339982489195563,0.4421965513874027,0.1184276993548864
0.3376997958367003,0.1578021291012842,0.2004446569007291,0.0166656203891434,0.1623117192108652,0.3396454615846982,0.071515395567256
0.2428837022807432,0.087665289264763,0.1214150177135996,0.0005827416977267,0.0856062813368295,0.2292605560603206,0.049126249300051
0.1392959150633228,0.0110388025182945,0.0385847820423713,0.0003895368616961,0.0026684565766414,0.1084163894841404,0.025640602310593
0.0252380100077552,0.0071333022374235,0.0262285227083126,0.0001372756514459,0.0015595629255562,0.0745940614597599,0.0011952151725593
0.0168874983030991,0.0030841692113288,0.0132090605880853,2.02207809080534e-07,0.000599295708306,0.0382670253669446,0.0008092704471109
0.0077924651337049,1.6950532646743645e-07,0.0,0.0,0.0,1.8555288766007026e-07,0.0003727610941566
0.0,0.0,0.0,0.0,0.0,4.24696593311375e-11,1.7213781567253614e-05
0.0,0.0,0.0,0.0,0.0,1.7010654789984424e-11,8.611360768824604e-06
0.0,0.0,0.0,0.0,0.0,0.0,3.7694806883386496e-06
