Australia,Brazil,China,Germany,India,South Africa,United States
25402.92286687996,145101.65378047735,1318867.6910237109,55553.083958298856,851576.5552,86135.05442218395,515240.455649272
24123.179259800905,147082.38081217106,1281272.229053012,54503.539729669465,829494.3809,83140.2807603967,500476.88945575873
23001.951537533758,146278.1955523259,1243650.368272707,53130.1134081448,810082.8772,81041.63904969195,492525.5283522708
22483.19035968695,143971.16984004906,1216839.177010237,51717.11002984208,805239.0963,80147.2991054769,489499.9931310904
22321.193121005475,141624.12923618272,1203385.1721235267,51720.48227411909,821858.5118,80150.50394708248,490224.6927733232
21969.02434825999,134386.45314884812,1214833.327247387,51490.75235596389,887992.2759,79594.97142152833,496796.6899989215
21217.719450337954,128061.69445766456,1275556.7243867,50326.84208892231,959043.3565,79908.25651072305,508708.8456370527
20624.290803684977,128974.6062050008,1374782.216292543,51007.4909025001,1033983.807,83675.50467414017,519258.8004514065
20071.727009221773,131258.12641604998,1386131.6239919842,51914.36485878666,1100486.412,88898.53870085804,523933.9661059742
20010.600863942807,133594.7250642497,1421981.0090842552,54557.07924225208,1162413.789,93735.04707672716,524887.6645240732
20206.783344722706,135877.13687516685,1461700.4061553827,57077.193789995,1189625.421,96207.2963571047,526110.2853035039
20978.276439842622,137029.04164425118,1492832.2636821426,59445.89641406124,1180034.464,97184.57956365396,526108.0013216507
22026.345245414155,135691.52011936944,1444869.6660527135,60860.86327422322,1160167.466,96702.86568836829,523632.75063090416
22869.44251102546,134390.39281932436,1397523.3914156156,60364.382300616446,1129804.016,94480.28544941994,519668.7334795108
24408.687673428125,134256.41731425075,1408194.1246476304,58311.819441173815,1094940.037,91986.03927016488,518112.04408673954
26664.422173420247,134483.72312145148,1424754.9233096752,58451.4220344256,1071023.74,90688.58227470164,520298.43715024216
29336.24504005666,136254.3209677854,1459149.3295775645,61913.47098538782,1041260.722,91149.46017442684,534829.6233339732
32332.725013129868,139711.67876095133,1538340.7329453593,66879.66743792503,1020571.91,93315.06152859314,567797.7618362744
33602.5517370314,149088.25166775615,1593131.7814890265,67957.27578978217,1028235.888,94507.99549962614,584506.4071527618
33156.212049569185,162297.6647848343,1611243.61927703,66448.18669551365,1003365.761,97600.86435041147,581984.5990967322
31881.198254399293,166721.47177161297,1569810.514828537,63919.1571445056,945720.9558,94878.22806409406,572313.1260087705
30184.117069250955,167802.08965609912,1534255.6762983322,62224.02286909583,899298.0716,88543.10473101484,556071.7733873639
28381.968816976907,166393.24389373243,1481094.8832265427,61120.93397230078,859859.8988,83234.92361189977,531435.4920330652
27053.478882696927,160658.92061783888,1398487.7792643912,57777.23588088531,824259.5306,79382.1529031252,507061.3403535954
24767.97240006484,154944.26636136376,1366892.3156892247,58517.3526951329,799680.5087,84630.3620023827,478024.3530717001
23411.23542131807,149314.11714753395,1324842.335307248,56857.12290925811,780695.1621,82630.47820666399,467515.3806244093
22547.319606118053,145567.24505880984,1283397.7261316627,56112.34126009791,768108.5689,81274.13613274589,463793.0519663575
22320.66550101761,142975.75694984526,1253062.1229221018,56211.30944168463,764568.5896,81189.12957479052,463679.3328343077
22456.54592621061,142195.98584818564,1236818.621333165,57583.01668740536,785387.2195,81610.81383053426,470730.1405820997
22601.44852191652,140168.24113143646,1247852.06729693,60529.251940432536,858722.166,82590.71156084517,495060.8355401836
22276.468049112675,140963.002976571,1310706.3254679448,66097.92276598685,952320.4781,85244.32859397947,534090.9243658659
21767.277702083888,151034.26672800916,1413216.327684403,72263.7102002243,1058694.909,89734.36831222229,565235.2339449329
21260.90928538345,162411.5507276307,1422848.3195190409,76440.32243008303,1124971.737,96095.87100566864,574860.0188289597
20888.65835276767,168569.90573845475,1459849.394519364,78760.53075033048,1192538.798,102470.38340231696,572115.9759253827
20497.488402028343,172822.08694163605,1503039.6220109689,79757.54719610269,1227801.278,106588.75531221756,568877.7290506305
20354.547096726103,174130.941734574,1536070.0170703405,80407.66682671804,1219508.306,107609.5338704864,566354.2297965537
20989.4003939719,173202.62680372415,1483892.6202532724,80338.88867676287,1212748.078,108598.30634549812,564745.0527075012
22031.65930288104,176814.31541603274,1434005.8586125514,78992.92848547707,1186328.342,108854.389295756,566223.7724205592
22999.75497310144,178683.5648719108,1444886.1463703327,77595.02177167914,1167240.963,109590.20206280435,566947.7311313846
25240.9834696173,178157.04525623916,1461519.764318396,77626.07838494574,1157320.517,110537.86797361531,569172.0198832147
27719.81649553196,176678.49129665238,1498323.391689405,79999.38699084928,1135655.195,111658.7415774104,580242.8549810526
28963.989151230937,171214.06229287927,1582507.40963575,83835.64117341969,1115164.309,113200.6782950578,604386.9543289078
29242.79358983481,170932.32780556902,1642219.551752019,84130.71543711254,1114236.521,114119.0614397999,612394.6470361617
29078.753467081155,177847.3738066591,1662308.654670162,82465.83216613442,1088119.908,116278.3769327388,603158.1704229454
28355.08903172928,179663.9191764304,1617965.956377537,78022.83322399361,1037405.6,111739.19428096132,586833.4058247415
27049.8443870838,180585.24726566023,1581275.3349107108,74604.87012911812,986425.2578,104017.30471183782,563823.3432919701
25940.190470294718,176438.123344456,1526321.052236233,72383.24499341076,933907.8426,95395.92753058807,532803.2367407526
25081.30767812333,168374.59560512134,1439770.5163167522,68248.47882048663,892206.5463,90369.94678954376,502324.70853666565
24584.298220670204,162383.63016514815,1416242.6793295734,63068.73256272569,860960.4115,89543.93259476555,494433.6578065289
23310.90152382093,154816.21535761977,1366382.2251414363,61335.88900468105,836098.2972,87206.68251403216,478724.7091925776
22422.67142750725,150007.5978325278,1316796.5019262396,60401.98485080004,816652.0289,85532.496318619,472008.4426221361
22269.455692460917,147327.0708633253,1280845.0232493137,60307.63191097277,816679.1039,84553.90089561864,469747.8189164844
22840.01252345361,146783.02725437196,1260395.9885966429,61427.50253515516,839525.5178,84360.77416934629,474484.10210653534
23742.321625217613,144148.4249502732,1270752.4810391287,64068.35008879584,906744.674,84989.60416275877,494956.388834578
24306.223274329077,144248.2628781928,1338212.599306455,68906.4950857207,997900.7409,88202.47690795688,531029.8914394017
24268.69369364346,153562.1011134516,1449150.3574449706,73978.88249235606,1101633.644,94704.86626808529,559744.4518214624
23758.48850836164,165018.24998720468,1461510.8678374267,77720.69537056136,1160378.38,102385.11307156945,572402.2568445747
22534.84625386305,171327.53167120498,1505411.575874725,79957.72458817721,1213829.205,108548.53310718806,576850.193745024
21790.015760370225,175154.76443118244,1558081.0256240745,81114.96408053614,1248522.334,112299.30118192134,579903.3525490953
22004.42331183656,173102.28701551093,1598339.4659989253,82477.78755353946,1240337.662,113790.24771816796,580946.690504718
22865.66042044386,176369.23223226608,1541639.7898577936,82303.47976877193,1228913.551,115486.14956011232,580232.9142699024
23929.47377919326,178525.63860460042,1487875.4624822338,80481.62062369785,1197412.497,114849.14544272712,580267.9819438286
24794.535172720647,177920.7916296176,1500833.1957775592,79083.91307841787,1185028.999,113642.07239434446,579500.0420469454
26766.204751795725,175104.0863643887,1519656.2729154483,78432.15614132128,1167851.928,113995.67731579364,578567.6794028827
29548.45772960299,169630.70544860102,1560272.793650688,79569.30707545062,1142966.293,115601.51721375016,586083.4345970984
31395.04390677216,169369.33572242394,1653124.874777791,82165.24927929686,1126254.603,116785.09350810396,603923.5806903947
31826.30240460201,178526.75043383465,1717786.9931330238,81949.93779366586,1132914.091,117967.30271661158,609256.5669202724
31580.67249123538,180374.10688005865,1741874.8354654892,79672.19080831848,1118318.647,122340.83437849538,599557.7725608569
30695.346983625528,180495.26912199525,1692459.4221258136,75225.78474054896,1062186.877,119790.5913310383,585564.1594180717
29028.154022656003,175518.71876953676,1651394.544987002,71261.4288889388,1008368.374,110439.5285107246,567579.5177204973
27677.970421466205,167658.60091469312,1589322.5173571974,69379.53578518075,956580.1104,102540.0642583242,542919.7549770598
