Australia,Brazil,China,Germany,India,South Africa,United States
23520.90646007988,147292.79614739213,1312462.6111338525,51552.68422042137,851576.5552,83841.68667822615,581133.0053124587
22430.42181011969,149053.17795905328,1274771.96458923,50443.690874665954,829494.3809,81077.53820437202,567348.654737217
21457.9499247295,148075.80333947178,1237146.1707376242,49067.80808769923,810082.8772,79160.16581564896,559437.7552829996
21070.45049981303,145615.95579898878,1210287.411785705,47625.09551362157,805239.0963,78425.77743673275,556901.5748229244
21003.86793335578,143157.82842139382,1196784.4643493758,47597.89987021678,821858.5118,78545.25168533645,558129.7731625749
20718.321293990597,135842.5873465828,1208078.3283249256,47271.80483564272,887992.2759,78070.90285784994,566289.0475693275
19988.16813437826,129493.20269051562,1268535.3256762105,45941.51012679499,959043.3565,78409.96280968287,580941.803100786
19329.84955974106,130481.66270080992,1367606.4113620354,46525.72195399492,1033983.807,82098.13808765166,593080.2189017019
18588.10159437732,132985.4410618476,1378861.7840121766,47373.86474797908,1100486.412,87090.63805863918,598722.7743878769
18232.722929751133,135664.62395074972,1414750.8396031177,50041.35600467791,1162413.789,91568.5792966178,599268.3607529297
18071.40643856511,138363.25484497173,1454736.4098201026,52727.71344106993,1189625.421,93605.19124256918,597752.7132306343
18469.09282708617,139950.36501869877,1486286.40566645,55357.57134388969,1180034.464,94126.96500706924,593448.8123348175
19168.24521977609,139019.0703109768,1438757.7816113927,57043.58365594559,1160167.466,93220.07224187118,586509.0388288142
19732.444967847503,138042.6501519008,1391800.5710143964,56790.0991337185,1129804.016,90657.63600151669,578542.5077313997
21066.661486137207,138147.37976487176,1402752.7284656316,54913.30447579119,1094940.037,87913.54817513401,574090.6539284583
23197.10226700376,138520.55910181027,1419386.8145933226,55098.67998107562,1071023.74,86463.4120781896,575523.0988675316
25831.396936807785,140334.84924632832,1453609.5229954412,58453.4921591899,1041260.722,86878.55926281936,591820.6346272059
28924.47953830118,143679.73718475655,1532471.238353827,63213.77645308081,1020571.91,89161.87763114128,628180.4534686957
30361.84624700423,152861.2512400421,1587085.624063669,64181.0470782773,1028235.888,90558.97071342258,646706.525695017
30156.722580485108,165789.82799397415,1605221.3283530478,62686.8642064895,1003365.761,93945.77804410527,643939.1899243938
29122.755944386863,169932.9952154681,1563704.8594632042,60105.76799978602,945720.9558,91516.87446776328,635125.3323051372
27652.57857649485,170749.43975618924,1528156.4785666938,58414.66694747144,899298.0716,85458.24920005498,618817.5464844215
26069.846549407182,169085.13809808367,1474983.1468586987,57303.74683578884,859859.8988,80417.4419951764,594310.2569183721
24962.34981723001,163093.52292708337,1392284.620930242,53902.949626745816,824259.5306,76833.96685657077,570876.6128607715
24423.52558254801,155053.70079383024,1311741.3188178004,49207.31414501686,799680.5087,78258.82557324275,524685.7295941708
23101.42679570573,149412.54665651164,1268871.7508227204,47408.72979247887,780695.1621,76899.67494832257,514870.1822593458
22264.73628758284,145657.02479697473,1227393.275902013,46658.23126764098,768108.5689,76046.94337975615,511176.50625263294
22062.1057206913,143057.90415336032,1196648.0906830037,46688.05791936036,764568.5896,76406.32138589202,511409.3204825142
22215.448948053985,142272.5849329563,1179983.1688390004,47988.62522123536,785387.2195,77151.0304876225,518816.6775278956
22372.544732796985,140240.96630983212,1189688.0895097023,50710.59214921208,858722.166,78356.47638440307,544271.3924028586
22051.435453102506,141034.49823557315,1250248.5099567971,55892.04027982225,952320.4781,81081.70228911412,585242.2190535855
21530.36894542905,151109.53517008031,1351428.996054239,61833.39212770219,1058694.909,85352.05819453688,617511.3868535608
20989.376024204743,162497.81974456366,1360251.2982676812,65873.32067069055,1124971.737,91073.08090473012,627821.2224968519
20563.27096817684,168673.28478553423,1397593.9564466153,68251.19163969038,1192538.798,96451.40610576588,624788.1777217751
20106.671522394707,172946.253638049,1443076.0701577328,69635.10134699126,1227801.278,99359.4709667849,619610.844123266
19895.31607894297,174276.84433331015,1479706.848905044,70893.00166755625,1219508.306,99114.73290152916,614041.1830875634
20466.310661906467,173368.81799797094,1431266.1853768714,71455.02138064287,1212748.078,98922.25444410084,609270.4834722055
21457.52572125996,176996.7237864093,1384729.4630841976,70674.58125688073,1186328.342,98234.13431165367,607914.8492070615
22388.097029998,178877.89513267414,1398032.956563168,69685.73584675652,1167240.963,98275.82588493198,606588.616244808
24606.394258406035,178358.66102577624,1415297.6168804243,69823.31870827278,1157320.517,98799.31191459708,608279.0015812713
27078.358870251963,176882.28923469075,1450622.8382641913,71947.05763248896,1135655.195,99793.13440854344,620600.665536919
28340.211747973903,171412.2430355639,1531968.0746983378,75304.09717138685,1115164.309,101662.11777886927,647146.5610538359
28649.679370152164,171120.7665273627,1590159.0599261478,75342.38497471264,1114236.521,103147.7048611772,656441.2526976207
28529.78662594829,178021.78643481282,1610453.6655648355,73712.19261339991,1088119.908,106123.65333307307,647030.9072449693
27850.23866403082,179824.31552982936,1565393.1570148563,69148.02013774685,1037405.6,102400.53198108896,631313.4574115042
26586.521977087497,180732.4497433968,1528758.139059899,65739.44347046803,986425.2578,95446.8216543652,608256.3506447126
25517.02563820471,176572.56733082634,1473695.892347809,63499.592927982696,933907.8426,87568.27459237911,577327.5887816362
24698.58904240129,168496.18940295788,1386358.1667812986,59231.94128832466,892206.5463,83290.46280071411,547515.0748764436
24111.576855940475,161866.45620473562,1353851.6380201203,60123.03262489241,860960.4115,81298.65203682335,520027.9237693115
22885.71787033181,154351.04934147547,1303064.0034086618,58346.41362636759,836098.2972,79790.56220884343,504699.326273917
22034.851987191785,149583.30959248266,1253439.96866289,57410.700650725244,816652.0289,78768.08850926736,497998.77599033975
