Australia,Brazil,China,Germany,India,South Africa,United States
23069.27412,130679.8453,1228638.734,51707.86631,843907.3431,88685.35881,540887.6308
24065.76649,126077.5918,1217306.835,51110.67217,910257.2552,92515.50694,551927.4608
24998.55062,128227.9111,1245860.139,50037.72145,998591.5095,96010.8078,570291.4453
25134.37191,132074.366,1292746.426,51740.87551,1108674.25,101804.2222,591116.769
24700.65293,136132.1677,1380533.835,54431.58032,1170317.436,108185.1321,603326.0136
23774.83546,139675.5135,1523250.688,58427.51166,1221823.706,110449.6427,600989.9688
23421.44419,142227.6948,1611553.215,61826.85453,1245915.441,110948.5246,592158.1048
22881.20758,143302.3104,1672747.608,64803.43726,1248292.552,110669.8296,582265.4148
22399.03621,143484.9385,1641541.862,65505.71576,1231702.473,110617.6595,574977.4564
22791.44146,144137.803,1654397.196,63874.33401,1210497.878,109241.2742,567763.2825
23345.99877,145247.0143,1681094.498,62492.48978,1190244.658,109066.4156,562912.9965
25059.80258,146871.9995,1686125.738,62643.60533,1175326.833,109881.4415,564060.1365
27031.08016,151483.8028,1681713.929,64737.116,1148625.943,110416.8476,581186.4907
28373.00103,161638.5057,1673581.208,69183.36564,1129687.251,110598.6437,618515.873
28963.18927,170926.8009,1603587.918,70239.35749,1129235.764,110539.872,642009.9677
29105.6886,173383.0261,1573706.536,68544.9857,1108544.69,113602.3615,642654.5378
28441.14882,171864.6325,1621696.798,65628.06182,1063395.302,110169.9187,635888.6395
27180.90693,168702.5242,1637040.765,63753.1993,1014700.247,102796.5496,619568.3461
26067.68834,162273.9178,1598866.192,62991.86763,970110.0648,95781.71039,592596.6353
25499.14918,153205.4313,1510286.688,59327.54257,923321.7,90796.40147,568547.0687
24368.48975,147484.598,1412024.277,56523.57681,880924.9179,88299.17271,553875.0928
23087.59356,142903.5234,1358379.798,54820.72559,849162.4836,85996.68366,546804.3114
22135.64687,140341.1204,1306992.283,53628.45718,830230.5116,85453.71717,544448.7764
21883.27856,139972.6587,1264209.751,54052.12583,825063.2519,85781.65888,548873.0614
22594.5538,138802.1686,1232141.569,55580.54307,849468.1277,87801.20077,564427.6668
23488.82459,142189.9473,1220832.261,58862.68811,917150.1441,92231.38406,601557.9702
24085.00255,155398.4224,1248742.992,64710.7692,1002260.467,95738.07229,658140.9274
23603.96877,170696.339,1295198.271,70287.81138,1101220.604,100685.39,693593.6778
22885.48601,180128.3322,1380562.849,73897.32298,1165548.289,106756.3088,692564.8714
22139.78161,185711.0584,1521059.969,75541.42387,1203838.132,108740.1046,672147.4507
21358.06973,187315.94,1608165.222,76862.09507,1228996.133,108449.4695,651114.6951
21090.69723,186071.5819,1669222.185,78152.17976,1233514.238,108933.5963,633470.4573
20920.39151,193496.5402,1639023.762,78094.0351,1228102.528,108536.4523,621387.8994
21029.21571,196999.8576,1650675.932,76879.35677,1211171.717,108266.9974,612613.1139
22145.72695,196771.5947,1676611.23,75596.23733,1190894.394,108590.9867,605880.6274
23879.80692,194624.3277,1681823.725,75276.44168,1167307.261,109679.5858,605565.9992
26036.15395,184325.8884,1677633.417,76979.59575,1145519.617,110738.8873,616047.573
27912.71332,178521.042,1671358.798,81242.32629,1126148.047,111012.7369,649520.6717
28987.44879,188438.9973,1603580.819,81733.83038,1131169.464,110233.98,672342.3531
29217.74833,192307.617,1573402.179,79906.81608,1106728.983,111739.6744,671469.4687
28495.77536,194272.0847,1621183.554,75469.04588,1065412.165,108372.4985,660830.5808
27482.4489,190613.5655,1637060.854,72364.66603,1026003.2,101258.4067,639726.825
26441.85895,181052.8848,1599097.475,69468.33505,979963.5016,94485.96367,608570.2809
25791.66454,170606.2113,1511564.272,65098.40029,931922.9005,90376.93347,580896.9214
24649.53582,162405.6625,1403994.207,62201.76647,890397.3657,85174.27594,562350.5638
23245.62089,158160.4028,1351078.178,60757.53786,858512.4153,83984.76808,552680.6194
22361.8282,155077.3373,1300131.125,59816.0183,841821.532,84029.48837,549567.7493
22029.43141,154066.2685,1257658.191,60148.23025,833356.9344,84491.01904,552257.4027
22068.25956,151246.3017,1226037.602,61752.05385,853089.3321,87294.24607,564649.0202
22303.6897,153799.3514,1214967.894,65796.7419,914779.1728,92075.82616,598155.5308
22267.77924,167436.055,1243000.209,74702.86882,995970.7888,95835.18807,652240.9526
21711.25008,182688.6919,1288818.71,82309.22027,1095037.934,100482.586,685611.0315
20947.58456,191264.8693,1373120.318,85221.29876,1159492.141,106041.6771,682716.7305
20130.16868,196708.6507,1511337.845,85500.21144,1193385.361,108362.0593,664528.1581
19309.3568,197248.2444,1597527.54,85709.47165,1230000.041,109575.4262,646623.5864
18859.942,193944.9412,1658084.329,86332.10408,1235967.339,109241.6654,633325.6727
19112.68866,201435.2342,1628613.217,85849.68508,1228627.357,108399.0088,623793.5521
