Australia,Brazil,China,Germany,India,South Africa,United States
54888.208322783576,161586.66622226674,1553888.3617578405,86489.83728030331,686353.992,96334.14517045894,763485.0500916762
51909.28155263596,162757.70384531678,1511399.0087618786,84627.33786738307,668556.1929,92745.7103202512,742394.8928768218
49337.956657172,161196.28782924628,1468286.2209080884,82317.563186953,652910.9018,90199.9107241328,730902.5848138
48006.95164787264,158139.33773532085,1437852.9108403593,79895.23502992239,649006.9094,88983.98520903052,726659.71550715
47468.12021673225,155212.88514986212,1422744.2880380943,79849.17247458613,662401.8322,88803.22651222191,727846.2725548563
46615.44614694518,147284.1254249057,1436874.0290099457,79300.4584018494,715704.3483,88076.72751211045,737789.5414306597
45070.21077177085,140533.8851118942,1508232.9827496994,77065.02447830499,772970.1249,88373.05722818994,755774.910145357
44034.37804210499,141805.87969210907,1623011.5979867312,78044.47295777043,833370.6574,92552.74143940493,771473.5017389007
43361.32690581589,145116.94706223754,1636636.428144819,79467.49507611549,886970.4518,98539.14193727355,778502.5372768799
43905.536432204775,148989.58479476362,1677484.536492569,83945.83556409556,936882.7025,104312.39899684871,779770.3215021854
45105.72192110684,153109.71719684146,1721297.775640448,88457.7368387759,958814.7442,107663.28459058588,780787.9596469575
47489.41995535881,156119.9920024374,1754276.4623587076,92876.05811336244,951084.6206,109436.73367199078,779604.6482589305
50367.9977427045,156393.63080788864,1696460.1394268123,95710.04532572096,935072.2105,109591.9200008642,774798.9540418981
52679.57866148765,156368.47078888904,1639642.4370310945,95287.75770878849,910599.8656,107738.36344008488,767966.1658886622
56211.38922341699,157214.60160617364,1650048.470588483,92139.46544896616,882500.1826,105449.82162759716,764919.8762466286
60990.692493795286,158056.67583462308,1668561.186751328,92451.27308307876,863224.1162,104295.35804103526,767876.1579470877
66400.60893206112,160098.5342598903,1709114.936055485,98081.67964344524,839235.708,104863.81851069456,789383.2815657434
72153.96810864467,163267.7944984811,1802061.254247175,106070.18275561296,822560.9316,107007.99204940628,838009.4019024123
74305.52327149583,172317.70188635503,1866034.679673204,107692.49954817396,828737.9475,107968.4044993428,862680.7145439351
72869.97584276734,185041.9302309256,1886647.116802692,105184.36237094222,808693.1133,110831.33575052128,858965.0074631331
69783.25409239519,188531.7726019804,1839680.5725823783,100850.69175239332,762232.5313,107435.79953027082,845208.3351984231
65887.36059231548,188575.42514476983,1798870.3511834564,98011.83596701115,724816.5977,100179.71879076948,821693.3927256323
61799.01527591355,186038.2622675489,1737996.096619755,96146.7914724942,693030.2043,94043.3147708692,786086.9322022639
58651.10673679756,178946.67947634228,1643870.5873839734,90436.99328761036,664337.0062,89470.21561885769,751082.3131131072
55421.23499025759,172169.63285405104,1561547.674670311,82321.060779864,644526.7969,88829.54382565508,744611.2242714553
52108.00019286066,165316.5168710701,1513246.129707883,79297.48056199963,629224.9801,86903.66220646408,730195.9255878482
49907.34689504536,160643.11893024252,1465720.954015318,78037.41783395797,619080.433,85621.91541982473,724843.322814371
49033.07831703388,157270.64285179487,1430894.373915726,78085.37263403925,616227.2792,85687.48074505625,725072.7295389938
48996.74027307242,155979.66398036628,1412224.9824163085,80266.50242078597,633006.6863,86255.46934300303,735678.5992060174
49071.069528963424,153519.06973307894,1424737.220918004,84829.09792304362,692113.214,87389.77178885981,772156.0913570789
48355.29037360508,154250.02296464925,1496567.7274442576,93515.5217838812,767551.6168,90270.96895299862,830827.9323177732
47549.355525078085,165157.19739233254,1613969.6241665878,103482.60468683192,853287.3202,95025.62375965316,877163.7821767746
47149.160175116456,178051.1814813649,1624929.2138550205,110260.38847080068,906705.1436,101645.679168545,891866.9092578922
47354.48779336594,185978.152593402,1667391.5057452074,114253.9673332962,961162.8685,108154.0242119178,887568.5156378343
47725.706144808784,192213.81164789828,1717154.582611398,116589.02604321954,989583.735,112158.58109223828,880679.389125167
48644.14309061594,195436.07574421543,1755405.0373648684,118719.30917398343,982899.7626,112809.9179831452,873565.8205554209
51032.60888175174,196183.739219442,1695967.9517932525,119682.09794707768,977451.1517,113456.58973439154,867643.8838300911
54007.64076050952,201357.87489309747,1639116.9068507592,118389.25521283816,956157.3628,113398.49857818367,866561.1882603815
