AUS,BRA,CHN,DEU,IND,ZAF,USA
0.4117231744978702,0.0524239969504949,0.3428684688094501,0.010651268504792,0.05544028873138,0.3695947520286445,0.2736881972895588
0.4121847093549095,0.0524451882364263,0.3405562250210378,0.016798119876522,0.0475885924697572,0.379256045226498,0.2411717879477253
0.4190995507428889,0.0546345696245101,0.3385678845004882,0.02150009312567,0.0432890615948707,0.3906769002608348,0.2140926305001156
0.4320277069840915,0.0473688579621691,0.3124440087373978,0.0284384396762774,0.034312507794292,0.3539873056334947,0.1962963338001659
0.3529377688454109,0.0414376926928559,0.2762000579270624,0.0387023428349122,0.028827253953767,0.3195569850782687,0.1855364850731973
0.2818492824357729,0.0367827354178244,0.2288949866048081,0.0419953216667401,0.0265847503785934,0.2927954012856752,0.1791107291295007
0.228948025113338,0.0321664997226071,0.2233738297689605,0.046299832039363,0.0264649652884552,0.253927760582153,0.1780118224719704
0.2237521973751196,0.0292683804027029,0.2222638221470687,0.0516756048073101,0.0271758742190326,0.2194440417479932,0.1739232096202584
0.2266129181796102,0.0279335121775183,0.2267953645709701,0.0520324881128375,0.0285375123519419,0.1931685216620572,0.174675208086267
0.2365715063923471,0.0228143000734128,0.2330861814709638,0.0529433078081044,0.0289009709841925,0.1756295475165601,0.1803901554777899
0.2218553839864191,0.0190053281792494,0.242625189824424,0.0546531884602818,0.0298922816829718,0.1623887150159426,0.1724394992696868
0.2151329578117924,0.0163490890675371,0.2557654126439553,0.0546274154743608,0.031321200773443,0.1553183044551348,0.1697596247759698
0.2157894844889987,0.0144595476602288,0.2624539409577028,0.0553405717181606,0.030669869163262,0.146343395280516,0.1732417826811044
0.2089519185503051,0.0130987820460368,0.2730869797008496,0.0563205552534643,0.0300145992084628,0.1441505698398295,0.1643500328250461
0.2091894506823226,0.0122769977455704,0.2870786966619719,0.0606614805097089,0.0298046712471805,0.1488874517389694,0.1620282067641261
0.2156427251818824,0.0139915405231363,0.2912366837951988,0.0661962004266609,0.0300149280048765,0.1645696256136597,0.1643742309374063
0.2530575598303836,0.0169942197585954,0.297854540323699,0.0728141553661323,0.0308195773344091,0.1863229104997839,0.1609910455518042
0.3087426545610558,0.0218501029451234,0.3072168457342344,0.0777919643498763,0.0322818483427216,0.2136740843696322,0.1650998158457751
0.3765593467165876,0.0231362108743889,0.3247359546722738,0.0836568271133371,0.0379625394342399,0.2082537970110988,0.1744916918546893
0.3288230761443981,0.0263313440468962,0.3459079801661717,0.0906367614401379,0.0500207048193751,0.2116811600930817,0.1798026490204921
0.2887511869665565,0.0321926804966012,0.3696031575347913,0.0893563415481674,0.0663899319636386,0.2248511516283193,0.1920163799874373
0.2609877439501513,0.0343104438308279,0.402867535628608,0.0905829210716115,0.0745510870476151,0.2333708925111563,0.2107871182508694
0.2236304340558315,0.0387826652347638,0.4321616543445337,0.0945248119097345,0.0888974576077071,0.2539962341242603,0.2082045399245523
0.2006115390657748,0.0454678825514798,0.4564610401399881,0.0924283920112441,0.1062920127471637,0.2891666310884783,0.2139500232648998
0.1933564267995401,0.0425403884675443,0.4361151382556468,0.0909489576680113,0.0937002739012105,0.2953405041797045,0.2295571688665245
0.201419353145749,0.0425660111234528,0.3991621131052121,0.090030844775249,0.0828251386230995,0.316620387282273,0.1969912438578014
0.2175878985775336,0.0448450902749826,0.3791060542349658,0.0915647632500274,0.0755468123905273,0.3496740284285076,0.1729136893126736
0.2421255359861451,0.037190748948998,0.3450114628757003,0.0940769573750204,0.0491830702352885,0.3091434739330693,0.158341280942082
0.2035039862559736,0.0317695968851908,0.3208450533340112,0.0978316243011167,0.0317143805981162,0.290383256275362,0.1480045268768471
